,'year','municipality','province','population','latitude','longitude','surface_km2','surface_land_km2','surface_water_km2','university','flag_color1','flag_color2','flag_color3','flag_color4','shield_symbol_1','shield_symbol_2','shield_symbol_3','shieldholder_1','shieldholder_2','shield_crown','asylum_migrants','avg_household_income','avg_woz','avg_ww_ratio','murders'
126,2018,'Haarlemmerliede en Spaarnwoude','Noord-Holland',5547,52.414352,4.692848,21.2,19.2,2,0,'white','blue','red',NA,'lion',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
127,2018,'Haarlemmermeer','Noord-Holland',144166,52.300378,4.674359,185.3,178.7,6.6,0,'blue','white','yellow',NA,'corn','wave',NA,NA,NA,'crown',NA,NA,NA,NA,NA
128,2018,'Halderberge','Noord-Brabant',29379,51.586263,4.513956,75.2,74.6,0.7,0,'green','white','red',NA,'stronghold','tree','duck',NA,NA,'crown',NA,NA,NA,NA,NA
129,2018,'Hardenberg','Overijssel',59592,52.575408,6.616695,317.1,312.5,4.7,0,'yellow','blue','red',NA,'trefoil','wave',NA,NA,NA,'crown',NA,NA,NA,NA,NA
130,2018,'Harderwijk','Gelderland',45741,52.342202,5.636742,48.3,38.6,9.7,0,'yellow','blue',NA,NA,'lion',NA,NA,'lion','lion','crown',NA,NA,NA,NA,NA
131,2018,'Hardinxveld-Giessendam','Zuid-Holland',17736,51.83243,4.833641,19.4,16.9,2.4,0,'white','red','black','blue','water wheel','raven',NA,NA,NA,'crown',NA,NA,NA,NA,NA
132,2018,'Haren','Groningen',18790,53.171826,6.605243,50.7,45.6,5.2,0,'white','blue','yellow','red','bell','eagle',NA,NA,NA,'crown',NA,NA,NA,NA,NA
133,2018,'Harlingen','Friesland',15810,53.174638,5.425152,387.7,25,362.6,0,'yellow','blue','red','white','lily','cross',NA,'saint michael',NA,'crown',NA,NA,NA,NA,NA
134,2018,'Hattem','Gelderland',11742,52.473931,6.068176,24.2,23.1,1.1,0,'blue','yellow',NA,NA,'lion','crown',NA,'lion','lion','crown',NA,NA,NA,NA,NA
135,2018,'Heemskerk','Noord-Holland',39092,52.514146,4.682137,31.7,27.3,4.4,0,'blue','white',NA,NA,'lion',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,2018,'Heemstede','Noord-Holland',26320,52.351063,4.6203,9.6,9.2,0.4,0,'yellow','red',NA,NA,'duck',NA,NA,'griffin','griffin','crown',NA,NA,NA,NA,NA
137,2018,'Heerde','Gelderland',18515,52.390918,6.049638,80.4,78.8,1.7,0,'yellow','red','blue','white','sheep','ox','plow',NA,NA,NA,NA,NA,NA,NA,NA
138,2018,'Heerenveen','Friesland',49388,52.960561,5.920522,187.8,180.9,6.9,0,'white','black','blue','red','wheel','sword','tree',NA,NA,'crown',NA,NA,NA,NA,NA
139,2018,'Heerhugowaard','Noord-Holland',53246,52.662677,4.832477,40,38.4,1.6,0,'yellow','white','blue',NA,'corn','heron',NA,NA,NA,NA,NA,NA,NA,NA,NA
140,2018,'Heerlen','Limburg',88202,50.888174,5.979499,45.5,45,0.5,0,'blue','yellow',NA,NA,'lion','crown',NA,NA,NA,'crown',NA,NA,NA,NA,NA
141,2018,'Heeze-Leende','Noord-Brabant',15376,51.360442,5.59846,105,104,1,0,'yellow','red','green',NA,'horn',NA,NA,NA,NA,'oak',NA,NA,NA,NA,NA
142,2018,'Heiloo','Noord-Holland',22626,52.601234,4.700493,19,18.7,0.3,0,'white','yellow','red','grey','cross',NA,NA,'griffin','lion','crown',NA,NA,NA,NA,NA
143,2018,'Hellendoorn','Overijssel',35697,52.376905,6.459724,139,138.1,0.9,0,'blue','yellow','red','green','deer','tree',NA,NA,NA,'crown',NA,NA,NA,NA,NA
144,2018,'Hellevoetsluis','Zuid-Holland',38918,51.831863,4.13181,46.3,31.6,14.7,0,'blue','red','green',NA,'ship','agnus dei','horn',NA,NA,'crown',NA,NA,NA,NA,NA
145,2018,'Helmond','Noord-Brabant',89346,51.479255,5.65701,54.8,53.2,1.5,0,'white','red',NA,NA,'helmet',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
146,2018,'Hendrik-Ido-Ambacht','Zuid-Holland',28952,51.842397,4.639506,11.9,10.7,1.2,0,'white','red','black',NA,'cross',NA,NA,'lion','lion','crown',NA,NA,NA,NA,NA
147,2018,'Hengelo','Overijssel',80975,52.257412,6.792772,61.8,60.9,0.9,0,'blue','white',NA,NA,'beehive','corn','bee',NA,NA,NA,NA,NA,NA,NA,NA
148,2018,'Heumen','Gelderland',16342,51.764532,5.84315,41.5,39.9,1.7,0,'blue','yellow',NA,NA,'staff','lily','ermine',NA,NA,'crown',NA,NA,NA,NA,NA
149,2018,'Heusden','Noord-Brabant',43180,51.733004,5.138279,81.2,78.9,2.4,0,'yellow','blue','red',NA,'wheel',NA,NA,'lion','lion','crown',NA,NA,NA,NA,NA
150,2018,'Hillegom','Zuid-Holland',20987,52.295626,4.579176,13.5,12.9,0.6,0,'yellow','green','red',NA,'lily',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,2018,'Hilvarenbeek','Noord-Brabant',15082,51.465175,5.15109,96.5,94.9,1.6,0,'yellow','blue','white','black','lion','key','ring',NA,NA,'crown',NA,NA,NA,NA,NA
152,2018,'Hilversum','Noord-Holland',86574,52.22917,5.166897,46.4,45.6,0.7,0,'blue','yellow',NA,NA,'buckwheat',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,2018,'Hof van Twente','Overijssel',34987,52.241427,6.591555,215.4,212.8,2.6,0,'yellow','green','white',NA,'tree','cross','flower',NA,NA,'crown',NA,NA,NA,NA,NA
154,2018,'Hollands Kroon','Noord-Holland',47501,52.811859,5.00119,662.2,358.1,304.1,0,'grey','red','blue','green','lion','crown',NA,NA,NA,'crown',NA,NA,NA,NA,NA
155,2018,'Hoogeveen','Drenthe',54680,52.728616,6.4901,129.3,127.7,1.6,0,NA,NA,NA,NA,'haystack','bee','beehive',NA,NA,'crown',NA,NA,NA,NA,NA
156,2018,'Hoorn','Noord-Holland',71741,52.642365,5.060212,53.3,20.3,33,0,'red','white',NA,NA,'horn',NA,NA,NA,NA,'unicorn',NA,NA,NA,NA,NA
157,2018,'Horst aan de Maas','Limburg',41718,51.423226,6.030317,191.9,188.6,3.3,0,'yellow','black','red','white','flower',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
158,2018,'Houten','Utrecht',48427,52.002991,5.18576,59,55.4,3.6,0,'white','red','blue',NA,NA,NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
159,2018,'Huizen','Noord-Holland',41239,52.299465,5.243393,23.3,15.8,7.5,0,'yellow','red',NA,NA,'milkwoman',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,2018,'Hulst','Zeeland',27402,51.280691,4.054887,251.8,201.4,50.4,0,'yellow','black',NA,NA,'lion','leaf',NA,NA,NA,'crown',NA,NA,NA,NA,NA
161,2018,'IJsselstein','Utrecht',34268,52.017765,5.0403,21.7,21.2,0.5,0,'yellow','black',NA,NA,'cross',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
162,2018,'Kaag en Braassem','Zuid-Holland',25758,52.204135,4.631315,72.2,63.4,8.9,0,'white','green','purple',NA,'lion','moon','crown',NA,NA,'crown',NA,NA,NA,NA,NA
163,2018,'Kampen','Overijssel',51069,52.557964,5.914462,161.8,142.6,19.2,0,'white','black',NA,NA,'stronghold',NA,NA,'lion','lion','crown',NA,NA,NA,NA,NA
164,2018,'Kapelle','Zeeland',12508,51.484755,3.959631,49.6,37.1,12.5,0,'white','yellow','red','blue','church','cross','boar',NA,NA,'crown',NA,NA,NA,NA,NA
165,2018,'Katwijk','Zuid-Holland',62825,52.19802,4.419943,31.1,24.5,6.6,0,'white','blue','yellow','red','tower','cross',NA,NA,NA,'crown',NA,NA,NA,NA,NA
166,2018,'Kerkrade','Limburg',46773,50.865946,6.070549,22.1,21.9,0.2,0,'red','white',NA,NA,'saint lambert','lion','shield',NA,NA,NA,NA,NA,NA,NA,NA
167,2018,'Koggenland','Noord-Holland',22473,52.652196,4.942015,84.1,80.5,3.6,0,'yellow','blue','white',NA,'ship','moon',NA,NA,'lion','crown',NA,NA,NA,NA,NA
168,2018,'Kollumerland en Nieuwkruisland','Friesland',12856,53.305888,6.189109,116.4,109.8,6.6,0,'white','red','yellow','green','star',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
169,2018,'Korendijk','Zuid-Holland',10693,51.810961,4.342386,100.5,77.3,23.2,0,'blue','white','yellow','green','corn',NA,NA,'lion','lion','crown',NA,NA,NA,NA,NA
170,2018,'Krimpen aan den IJssel','Zuid-Holland',28814,51.914353,4.596233,9,7.8,1.2,0,'green','yellow',NA,NA,'moon',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,2018,'Krimpenerwaard','Zuid-Holland',54287,51.982222,4.781667,161.3,161.3,0,0,'green','yellow',NA,NA,'lion','tower','star',NA,NA,'crown',NA,NA,NA,NA,NA
172,2018,'Laarbeek','Noord-Brabant',21815,51.538447,5.621273,56.2,55.4,0.8,0,'blue','green','red','white','millrind','wave','cross',NA,NA,'crown',NA,NA,NA,NA,NA
173,2018,'Landerd','Noord-Brabant',15262,51.726775,5.659492,70.7,70.4,0.3,0,'white','red','green',NA,'martlet','flower',NA,NA,NA,'crown',NA,NA,NA,NA,NA
174,2018,'Landgraaf','Limburg',37530,50.892765,6.022408,24.7,24.6,0.1,0,'yellow','blue','red','black','staff','lion','lily',NA,NA,'crown',NA,NA,NA,NA,NA
175,2018,'Landsmeer','Noord-Holland',10457,52.440338,4.920923,26.5,22.6,3.9,0,'red','white','black',NA,'goose','arrow',NA,NA,NA,NA,NA,NA,NA,NA,NA
176,2018,'Langedijk','Noord-Holland',26984,52.686711,4.783899,27,24,3,0,'yellow','red','black',NA,'lion',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
177,2018,'Lansingerland','Zuid-Holland',57188,51.998714,4.516263,56.4,54.3,2.1,0,'yellow','white','green','red','star','diamond',NA,NA,NA,'crown',NA,NA,NA,NA,NA
178,2018,'Laren','Noord-Holland',10846,52.256817,5.224155,12.4,12.4,0,0,'blue','yellow',NA,NA,'letter',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,2018,'Leek','Groningen',19607,53.161611,6.390616,64.3,63.3,1,0,'green','white','black',NA,'knight','horse',NA,NA,NA,'crown',NA,NA,NA,NA,NA
180,2018,'Leerdam','Zuid-Holland',20586,51.894313,5.096927,34.4,33.8,0.6,0,'yellow','red',NA,NA,'gatehouse',NA,NA,'lion','lion','crown',NA,NA,NA,NA,NA
181,2018,'Leeuwarden','Friesland',108113,53.201233,5.799913,167,151.7,15.3,0,'blue','yellow',NA,NA,'lion',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
182,2018,'Leiden','Zuid-Holland',121199,52.160114,4.49701,23.3,22,1.3,1,'red','white',NA,NA,'key',NA,NA,NA,NA,'lion',NA,NA,NA,NA,NA
183,2018,'Leiderdorp','Zuid-Holland',26788,52.150985,4.528173,12.3,11.6,0.7,0,'white','red','blue',NA,'ket','wave',NA,NA,NA,NA,NA,NA,NA,NA,NA
184,2018,'Leidschendam-Voorburg','Zuid-Holland',73392,52.087731,4.399385,35.6,32.7,2.9,0,'white','blue','red','black','tower','wave','moon',NA,NA,'crown',NA,NA,NA,NA,NA
185,2018,'Lelystad','Flevoland',76170,52.518537,5.471422,765.5,231.5,533.9,0,'yellow','blue','white',NA,'lily','shield',NA,'morse','morse','crown',NA,NA,NA,NA,NA
186,2018,'Leudal','Limburg',36213,51.261966,5.890997,164.9,162.8,2.1,0,'yellow','red','blue',NA,'horn','staff',NA,NA,NA,'crown',NA,NA,NA,NA,NA
187,2018,'Leusden','Utrecht',28967,52.131793,5.429469,58.9,58.6,0.3,0,'green','red','black','white','leaf','lily','cross',NA,NA,'crown',NA,NA,NA,NA,NA
188,2018,'Lingewaal','Gelderland',11059,51.838089,5.076384,54.5,50.4,4.1,0,'white','yellow','red','grey','martlet','gatehouse',NA,'lion','lion','crown',NA,NA,NA,NA,NA
189,2018,'Lingewaard','Gelderland',45814,51.903891,5.935221,69.1,62.2,6.9,0,'white','blue','yellow','pink','swan','stronghold',NA,NA,NA,'crown',NA,NA,NA,NA,NA
190,2018,'Lisse','Zuid-Holland',22376,52.25793,4.557483,16.1,15.7,0.4,0,'yellow','blue',NA,NA,'lion',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,2018,'Lochem','Gelderland',33268,52.158665,6.409816,215.9,213.2,2.7,0,'yellow','blue',NA,NA,'lion','tower','flower',NA,NA,'crown',NA,NA,NA,NA,NA
192,2018,'Loon op Zand','Noord-Brabant',23104,51.627014,5.072009,50.7,50.2,0.6,0,'white','yellow','black','red','horn','hammer',NA,NA,NA,NA,NA,NA,NA,NA,NA
193,2018,'Lopik','Utrecht',14000,51.974861,4.945148,79,75.8,3.2,0,'yellow','blue','red','white','crown',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,2018,'Loppersum','Groningen',10181,53.332175,6.747987,112,111,1,0,'red','white','yellow',NA,'eagle','key','lance',NA,NA,'crown',NA,NA,NA,NA,NA
195,2018,'Losser','Overijssel',22619,52.262852,7.005785,99.6,99.8,0.8,0,'white','red',NA,NA,'cross','bisshop',NA,NA,NA,NA,NA,NA,NA,NA,NA
196,2018,'Maasdriel','Gelderland',24197,51.768907,5.323304,75.5,66,9.4,0,'blue','red','white','yellow','church','moon','parrot',NA,NA,'crown',NA,NA,NA,NA,NA
197,2018,'Maasgouw','Limburg',23888,51.167805,5.88414,58,45.8,12.2,0,'blue','white','yellow',NA,'sword','staff',NA,NA,NA,'crown',NA,NA,NA,NA,NA
198,2018,'Maassluis','Zuid-Holland',32097,51.922607,4.254566,10.1,8.5,1.6,0,'blue','white',NA,NA,'lable','wave',NA,NA,NA,'sword',NA,NA,NA,NA,NA
199,2018,'Maastricht','Limburg',122331,50.851368,5.690973,60,56.8,3.2,1,'red','white',NA,NA,'star',NA,NA,NA,NA,'angel',NA,NA,NA,NA,NA
200,2018,'Marum','Groningen',10350,53.146252,6.267326,64.9,64.5,0.4,0,'white','green','red',NA,'mountain','corn','trefoil',NA,NA,'crown',NA,NA,NA,NA,NA
201,2018,'Medemblik','Noord-Holland',43331,52.767447,5.106918,257.6,121.8,135.8,0,'yellow','black','blue',NA,NA,NA,NA,'lion','lion','crown',NA,NA,NA,NA,NA
202,2018,'Meerssen','Limburg',19259,50.884943,5.752637,27.6,27.1,0.5,0,'yellow','blue','black',NA,'eagle','lily',NA,NA,NA,NA,NA,NA,NA,NA,NA
203,2018,'Meierijstad','Noord-Brabant',NA,51.613704,5.548213,185.5,184.1,1.4,0,NA,NA,NA,NA,'cross','moon','stronghold',NA,NA,'crown',NA,NA,NA,NA,NA
204,2018,'Meppel','Drenthe',32875,52.692123,6.193719,57,55.7,1.3,0,'white','green','red','black','trefoil',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
205,2018,'Middelburg','Zeeland',47660,51.498796,3.610998,53,48.5,4.5,0,'red','yellow',NA,NA,'tower',NA,NA,NA,NA,'eagle',NA,NA,NA,NA,NA
206,2018,'Midden-Delfland','Zuid-Holland',18449,51.954201,4.28831,49.4,47.4,2,0,'blue','green','white','yellow',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,2018,'Midden-Drenthe','Drenthe',33368,52.861104,6.512304,345.9,341,4.9,0,'green','yellow',NA,NA,'lily','cross','eagle','horse','horse','crown',NA,NA,NA,NA,NA
208,2018,'Midden-Groningen','Groningen',NA,53.214825,6.503424,NA,NA,NA,0,'purple','white',NA,NA,'sea dragon','wheel','bush',NA,NA,'crown',NA,NA,NA,NA,NA
209,2018,'Mill en Sint Hubert','Noord-Brabant',10843,51.679806,5.755381,53.2,52.3,0.9,0,'yellow','black','blue',NA,'saint willibrord',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,2018,'Moerdijk','Noord-Brabant',36775,51.660156,4.513072,184,159.2,24.8,0,'black','yellow','white','green','cross','diamond',NA,NA,NA,'crown',NA,NA,NA,NA,NA
211,2018,'Molenwaard','Zuid-Holland',29043,51.89213,4.79834,126.5,118.3,8.2,0,'white','orange','blue',NA,'mill','reedmace',NA,NA,NA,'crown',NA,NA,NA,NA,NA
212,2018,'Montferland','Gelderland',34985,51.919617,6.246311,106.6,105.7,1,0,'white','green','blue','black','lion',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
213,2018,'Montfoort','Utrecht',13639,52.036213,4.951859,38.2,37.7,0.5,0,'grey','black','red',NA,'stronghold','millrind',NA,'lion','lion','crown',NA,NA,NA,NA,NA
214,2018,'Mook en Middelaar','Limburg',7783,51.75123,5.88163,18.8,17.4,1.4,0,'red','blue','yellow','white','saint lambert','saint antony','lion',NA,NA,'crown',NA,NA,NA,NA,NA
215,2018,'Neder-Betuwe','Gelderland',22591,51.930937,5.574103,68.2,60.6,7.5,0,'blue','white','yellow','red','lion','wolf',NA,NA,NA,'crown',NA,NA,NA,NA,NA
216,2018,'Nederweert','Limburg',16773,51.286563,5.752701,101.8,100.2,1.6,0,'blue','green','white',NA,'wave',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
217,2018,'Neerijnen','Gelderland',12022,51.831902,5.279356,72.9,66,6.9,0,'red','white','blue',NA,'lion','salmon',NA,NA,NA,'crown',NA,NA,NA,NA,NA
218,2018,'Nieuwegein','Utrecht',61017,52.024821,5.091819,25.7,23.7,2,0,'red','blue','white',NA,'tower','wave',NA,NA,NA,NA,NA,NA,NA,NA,NA
219,2018,'Nieuwkoop','Zuid-Holland',27114,52.150056,4.777359,91.2,78.9,12.3,0,'red','yellow','black',NA,'wheel','eagle','fox',NA,NA,'crown',NA,NA,NA,NA,NA
220,2018,'Nijkerk','Gelderland',40600,52.222484,5.483563,72.1,69.5,2.6,0,'blue','yellow','white','red','lion','lily','cross',NA,NA,'crown',NA,NA,NA,NA,NA
221,2018,'Nijmegen','Gelderland',168499,51.812563,5.837226,57.6,53.6,4,1,'black','red',NA,NA,'lion','eagle',NA,NA,NA,'crown',NA,NA,NA,NA,NA
222,2018,'Nissewaard','Zuid-Holland',85083,51.848034,4.328748,98.7,82.3,16.5,0,'white','green','blue',NA,'lion','cross','wave',NA,NA,'crown',NA,NA,NA,NA,NA
223,2018,'Noord-Beveland','Zeeland',7508,51.570283,3.771484,121.5,85.8,35.7,0,'white','red','yellow','black','star','wave','diamond',NA,NA,'crown',NA,NA,NA,NA,NA
224,2018,'Noordenveld','Drenthe',31110,53.095093,6.445541,205.3,201,4.3,0,'green','yellow','black','white','trefoil',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
225,2018,'Noordoostpolder','Flevoland',46372,52.692622,5.737842,595.4,460.3,135.1,0,'white','blue','red','black','lily','stronghold',NA,NA,NA,'crown',NA,NA,NA,NA,NA
226,2018,'Noordwijk','Zuid-Holland',25689,52.239989,4.450009,51.5,35.5,16,0,'white','black',NA,NA,'lion',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,2018,'Noordwijkerhout','Zuid-Holland',15982,52.260194,4.495584,23.4,22.6,0.8,0,'blue','yellow',NA,NA,'lion',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
228,2018,'Nuenen, Gerwen en Nederwetten','Noord-Brabant',22596,51.478251,5.556858,33.9,33.7,0.2,0,'red','white','black','yellow','lion','star','rose',NA,NA,'crown',NA,NA,NA,NA,NA
229,2018,'Nunspeet','Gelderland',26707,52.374772,5.769895,129.5,128.8,0.7,0,'yellow','black','white',NA,'deer',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
230,2018,'Nuth','Limburg',15577,50.911427,5.892596,33.1,33.1,0,0,'red','white','yellow',NA,'lion','martlet',NA,NA,NA,'crown',NA,NA,NA,NA,NA
231,2018,'Oegstgeest','Zuid-Holland',22855,52.186226,4.47481,8,7.3,0.7,0,'yellow','red',NA,NA,'cross',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
232,2018,'Oirschot','Noord-Brabant',17989,51.504448,5.308463,102.8,101.8,1.1,0,'blue','white','green',NA,'lion','oak','bass',NA,NA,'crown',NA,NA,NA,NA,NA
233,2018,'Oisterwijk','Noord-Brabant',25835,51.565424,5.203028,65.1,63.9,1.2,0,'white','red',NA,NA,'stronghold',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,2018,'Oldambt','Groningen',38558,53.203691,7.05297,295.9,227.8,68.2,0,'blue','yellow','white','red','star','wave',NA,NA,NA,'crown',NA,NA,NA,NA,NA
235,2018,'Oldebroek','Gelderland',22824,52.447445,5.898317,98.8,97.7,1.2,0,'blue','yellow','green','white','leaf',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,2018,'Oldenzaal','Overijssel',32152,52.311655,6.926828,22,21.6,0.4,0,'blue','yellow',NA,NA,'cross','bisshop',NA,NA,NA,'crown',NA,NA,NA,NA,NA
237,2018,'Olst-Wijhe','Overijssel',17760,52.351896,6.127076,118.4,114.1,4.3,0,'green','blue',NA,NA,'haystack','tree','dove',NA,NA,'crown',NA,NA,NA,NA,NA
238,2018,'Ommen','Overijssel',17370,52.506652,6.435289,182,180,2,0,'yellow','blue','white',NA,'maiden','lion','star',NA,NA,'crown',NA,NA,NA,NA,NA
239,2018,'Onderbanken','Limburg',7882,50.969852,5.965396,21.2,21.2,0.1,0,'white','green','black',NA,'lion','sword','snake',NA,NA,'crown',NA,NA,NA,NA,NA
240,2018,'Oost Gelre','Gelderland',29648,51.990117,6.567068,110.1,109.7,0.5,0,'purple','white',NA,NA,'stronghold','lion',NA,NA,NA,NA,NA,NA,NA,NA,NA
241,2018,'Oosterhout','Noord-Brabant',53733,51.64102,4.86169,73.1,71.5,1.6,0,'white','black',NA,NA,'moon',NA,NA,'lion','lion','crown',NA,NA,NA,NA,NA
242,2018,'Ooststellingwerf','Friesland',25672,52.988319,6.270427,226.1,224.2,2,0,'red','white',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,2018,'Oostzaan','Noord-Holland',9154,52.440497,4.875722,16.1,11.5,4.6,0,'yellow','blue','black','green','trident',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
244,2018,'Opmeer','Noord-Holland',11374,52.705379,4.942667,41.9,41.6,0.4,0,'yellow','red','blue',NA,'lion','corn','tree','eagle','lion','crown',NA,NA,NA,NA,NA
245,2018,'Opsterland','Friesland',29894,53.039542,6.11532,227.6,224.6,3,0,'white','red','green',NA,'tree','hare',NA,NA,NA,'crown',NA,NA,NA,NA,NA
246,2018,'Oss','Noord-Brabant',85039,51.76118,5.514048,159.9,152.4,7.5,0,'white','red','yellow','blue','ox',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
247,2018,'Oud-Beijerland','Zuid-Holland',23727,51.81893,4.427236,19.6,18.8,0.9,0,'blue','white','yellow','red',NA,NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
248,2018,'Oude IJsselstreek','Gelderland',39614,51.911046,6.405564,137.9,136.4,1.5,0,'white','purple','green',NA,'lion','wave','ring',NA,NA,'crown',NA,NA,NA,NA,NA
249,2018,'Ouder-Amstel','Noord-Holland',13255,52.285929,4.913383,25.8,24.1,1.7,0,'red','black','white',NA,'cross',NA,NA,NA,NA,'crown',NA,NA,NA,NA,NA
250,2018,'Oudewater','Utrecht',9868,52.024163,4.868417,40.1,39.1,1,0,'red','white',NA,NA,'stronghold','lion',NA,'lion','lion','crown',NA,NA,NA,NA,NA
251,2018,'Overbetuwe','Gelderland',46653,51.932775,5.781465,115.1,109.4,5.7,0,'yellow','blue','white','red','stronghold','boat','coffin',NA,NA,'crown',NA,NA,NA,NA,NA
